Hole Depth (ft),True Vertical Depth (ft),Hydrostatic Pressure (psi),Confined Pressure (psi),Mechanical Specific Energy (psi),Unconfined Compressive Strength (psi),Confined Compressive Strength (psi),Young modulus (GPa),Bulk Density (g/cc),Porosity (fraction),Permeability (nD),Compressional wave (microsec/ft),Shear wave (microsec/ft),NPHI,Gamma
713,713.14,51.63345374,163.4328363,20965.68858,11531.12872,13863.19889,443.8825542,2.532221025,0.017807035,29.85766204,66.36260262,109.3881483,0.6249,27.4632
714,714.39,51.72395745,105.709173,15646.62285,8605.642566,9749.116171,287.0283647,2.525016604,0.022425254,53.52476103,72.15729813,123.4734764,0.5748,26.8469
715,715.4,51.79708445,142.852148,31184.19404,17151.30672,20232.62058,631.2462341,2.539683682,0.013023281,13.52461789,58.50073845,91.85330436,0.4246,24.9521
716,716.32,51.86369518,78.12650283,23965.64475,13181.10461,14336.76948,398.2169492,2.534999472,0.01602598,22.86681699,63.71440239,103.2897821,0.6058,21.9158
717,717.28,51.93320203,78.33597135,26005.3675,14302.95213,15560.82773,432.4392426,2.53655794,0.015026961,19.4288562,62.09694451,99.66307205,0.5165,24.153
718,718.29,52.00632903,29.35253302,14160.95641,7788.526026,,,2.522155353,0.024259389,65.3099893,74.13287183,128.5242388,0.5611,26.8925
719,719.46,52.09104051,-12.20135233,20477.37285,11262.55507,,,2.531700334,0.018140812,31.29471305,66.82927017,110.4840801,0.6203,23.6051
720,720.42,52.16054736,59.61850492,19798.46851,10889.15768,11350.9176,299.2849216,2.530938387,0.018629239,33.47172756,67.49691227,112.0633357,0.5581,23.6736
721,721.35,52.22788212,38.55162751,24266.00252,13346.30139,,,2.535243639,0.015869462,22.30572454,63.46776949,102.7320578,0.5861,29.0841
722,722.39,52.30318121,67.38904978,27735.73035,15254.65169,16225.96118,438.0384241,2.537718204,0.014283203,17.08611339,60.8213301,96.85350781,0.6108,26.8012
723,723.23,52.3639997,36.76827076,26785.85315,14732.21923,,,2.537097869,0.014680853,18.31600613,61.5113817,98.36788809,0.6431,25.9794
724,724.29,52.44074685,27.70752031,22526.07833,12389.34308,,,2.5337488,0.016827693,25.87433664,64.94108875,106.08942,0.6835,29.1298
725,725.21,52.50735758,46.78892364,17575.44514,9666.494825,,,2.528078799,0.020462308,42.4475541,69.85536419,117.7514627,0.6058,32.965
726,726.33,52.58844891,114.9913592,23933.49592,13163.42275,15065.03639,450.7853295,2.534973013,0.016042941,22.92812605,63.74098369,103.3499942,0.561,26.4816
727,727.4,52.66592009,62.2233027,19018.11329,10459.96231,10971.769,291.6805596,2.530002748,0.019229008,36.26713764,68.29320398,113.9645906,0.6339,27.7828
728,728.4,52.73832306,24.48606024,28059.70181,15432.836,,,2.537921175,0.014153093,16.69488008,60.59137047,96.35167896,0.6135,27.76
729,729.21,52.79696946,19.55607284,23500.16358,12925.08997,,,2.534610067,0.016275598,23.7791721,64.10279752,104.1715653,0.5783,24.7694
730,730.1,52.8614081,43.99383658,19421.88239,10682.03531,,,2.530495256,0.018913297,34.7787671,67.87719343,112.9688921,0.5102,26.8697
731,731.29,52.94756764,21.98604678,21563.52324,11859.93778,,,2.53282971,0.017416852,28.2292778,65.80585166,108.0891118,0.5747,25.6826
732,732.47,53.03300314,31.30895251,29544.35444,16249.39494,,,2.538800213,0.013589607,15.0632911,59.57041549,94.14063353,0.5104,27.623
733,733.5,53.1075782,63.52472535,19954.81605,10975.14883,11539.52898,307.9997292,2.531117964,0.018514125,32.95065804,67.34115121,111.6936925,0.5014,25.3858
734,734.41,53.1734649,34.70852173,21954.67333,12075.07033,,,2.533211885,0.017171868,27.23497037,65.44987389,107.2633045,0.6505,30.7963
735,735.34,53.24079967,66.88706249,24984.2744,13741.35092,14567.10858,392.6898899,2.535806204,0.015508844,21.04490276,62.89013968,101.4325077,0.5907,27.0295
736,736.33,53.31247861,88.12294539,36607.40591,20134.07325,22210.9871,631.4042082,2.542095052,0.011477531,9.822627706,55.32570474,85.23468714,0.5955,29.358
737,737.22,53.37691725,61.86459281,29436.81617,16190.2489,16929.99878,449.5770739,2.538739208,0.013628713,15.17325502,59.64262406,94.29611132,0.5849,26.1163
738,738.29,53.45438843,66.81073065,26801.92698,14741.05984,15615.98454,420.8721828,2.537108693,0.014673915,18.29410209,61.49950237,98.34170914,0.643,26.4131
739,739.41,53.53547975,63.41277475,19979.00638,10988.45351,11536.43132,307.8124617,2.531145524,0.018496459,32.87112636,67.3171607,111.6368248,0.6573,21.2081
740,740.42,53.60860675,92.70789899,27901.69674,15345.93321,17038.69175,489.1233545,2.537822709,0.014216212,16.88399028,60.70319118,96.59552309,0.5092,23.1714
741,741.35,53.67594151,-12.11604065,21084.8512,11596.66816,,,2.532344811,0.017727685,29.52202281,66.25037281,109.1255516,0.547,24.4042
742,742.16,53.73458792,-14.70666871,19025.30347,10463.91691,,,2.530011681,0.019223281,36.2398032,68.28571885,113.9466284,0.5221,20.9798
743,743.09,53.80192268,9.414078766,16585.78207,9122.180136,,,2.526587153,0.021418492,47.64958571,71.00302635,120.5827571,0.437,17.5326
744,744.29,53.88880624,28.13585896,25080.35305,13794.19417,,,2.535879267,0.015462008,20.88440027,62.81413593,101.2622073,0.5157,16.8249
745,745.48,53.97496578,5.918126657,17012.78783,9357.033307,,,2.527249772,0.020993736,45.29382198,70.4996707,119.3357673,0.5966,20.7972
746,746.41,54.04230054,-3.791860957,19384.71277,10661.59202,,,2.530450684,0.018941869,34.91191266,67.91512679,113.0594638,0.4313,21.2081
747,747.34,54.1096353,-26.37832221,16905.66383,9298.115105,,,2.527086352,0.021098492,45.8681101,70.62475155,119.6448734,0.532,20.021
748,748.27,54.17697006,-2.887402249,27090.62483,14899.84365,,,2.537301141,0.01455055,17.90729221,61.28734527,97.87481338,0.5022,17.4185
749,749.23,54.24647691,9.268794533,26972.02969,14834.61633,,,2.537222531,0.014600942,18.06469109,61.37422307,98.0658589,0.4719,20.3406
750,750.07,54.30729541,-0.987561504,20139.74429,11076.85936,,,2.531327148,0.018380034,32.34990583,67.15848447,111.2611326,0.5174,21.5962
751,751.27,54.39417897,-4.019823729,28733.55631,15803.45597,,,2.538330216,0.013890887,15.92302712,60.1214457,95.33056159,0.527,22.9659
752,752.45,54.47961448,-32.3566045,12145.93041,6680.261727,,,2.517289569,0.027378481,88.70488285,77.17236611,136.5601236,0.4919,21.8245
753,753.36,54.54550118,-71.66993338,14979.53375,8238.743563,,,2.52379465,0.023208558,58.38461382,73.02007532,125.6630187,0.6575,21.2309
754,754.29,54.61283594,-58.87608391,17337.05147,9535.378309,,,2.527733421,0.020683705,43.61975422,70.12579687,118.4148239,0.7268,19.3133
755,755.18,54.67727458,-45.24536054,11842.89369,6513.591532,,,2.516430694,0.027929042,93.28995739,77.67268628,137.9148414,0.5969,20.82
756,756.35,54.76198606,-14.57902417,10074.41171,5540.92644,,,2.510508765,0.031725151,128.806092,80.87524637,146.8104876,0.6967,21.0711
757,757.51,54.8459735,-70.94957604,12101.8829,6656.035598,,,2.517167119,0.027456975,89.35004841,77.24430899,136.7543555,0.5609,19.1992
758,758.33,54.90534394,-32.35076005,20005.43937,11002.99165,,,2.531175571,0.018477198,32.78455044,67.29097924,111.5747835,0.4781,20.9798
759,759.31,54.97629885,-36.36868535,23918.60336,13155.23185,,,2.534960734,0.016050811,22.9566104,63.75330925,103.3779209,0.5784,23.2399
760,760.14,55.03639331,-49.91486466,25863.07874,14224.69331,,,2.536456371,0.01509207,19.64264951,62.20558884,99.90440822,0.5769,26.0478
761,761.12,55.10734822,-39.57672153,16905.76148,9298.168814,,,2.527086502,0.021098396,45.86758162,70.62463717,119.6445905,0.5826,20.4319
762,762.29,55.1920597,-60.14635365,15194.26438,8356.845408,,,2.52419845,0.022949711,56.75036086,72.73823057,124.9450138,0.6985,22.4865
763,763.57,55.2847355,-36.65008717,6419.182551,3530.550403,,,2.489405415,0.045252939,316.4987148,89.80015595,173.8382146,0.6574,21.756
764,764.57,55.35713847,-4.636431652,18693.99576,10281.69767,,,2.529593662,0.019491243,37.53220064,68.63358945,114.7832463,0.7467,20.3863
765,765.67,55.43678173,20.88624377,12205.54447,6713.049458,,,2.517454036,0.027273054,87.84279273,77.07541274,136.2986687,0.5976,25.3858
766,766.59,55.50339247,-15.58713863,27117.7566,14914.76613,,,2.537319039,0.014539078,17.87157249,61.26752314,97.83125278,0.5703,25.2488
767,767.32,55.55624663,77.78016038,24785.52294,13632.03761,14717.45428,408.4411617,2.535653456,0.015606759,21.38285671,63.04829558,101.7874001,0.5704,27.0523
768,768.1,55.61272095,138.0701391,28323.61801,15577.9899,18220.98423,564.7685657,2.538083449,0.014049071,16.38602611,60.4059929,95.94816514,0.5843,29.7005
769,769.4,55.70684481,167.0463533,31965.14481,17580.82965,21127.95282,679.346425,2.540075832,0.012771902,12.87354084,58.01094202,90.81578421,0.5783,30.7734
770,770.44,55.7821439,152.3057099,34648.69754,19056.78364,22597.59924,713.7874525,2.541302131,0.011985814,10.96135746,56.41462418,87.47640242,0.5322,26.6642
771,771.8,55.88061194,-9.971353798,14171.97083,7794.583958,,,2.522178533,0.02424453,65.20878172,74.1174758,128.484363,0.5063,22.7376
772,772.33,55.91898551,-46.29302264,117929.8247,64861.40356,,,2.552877606,0.004565637,0.952421223,32.16057258,43.5692186,0.636,24.3128
773,773.39,55.99573266,69.12213785,46300.90702,25465.49886,26961.88121,731.4353168,2.545120755,0.009537977,6.147958634,50.67400209,75.97525419,0.6231,24.3128
774,774.17,56.05220698,91.66245473,28397.28577,15618.50718,17250.87698,494.1339887,2.538128263,0.014020344,16.3013456,60.35455619,95.836364,0.7671,25.1119
775,775.08,56.11809368,164.5084098,26303.44762,14466.89619,17340.88539,555.9357039,2.536767528,0.01489261,18.99215663,61.87126016,99.16278265,0.6211,27.3034
776,776.14,56.19484083,183.6299414,23136.86082,12725.27345,15500.76029,507.5793991,2.534296426,0.01647665,24.52977302,64.4113189,104.8750645,0.5954,31.3898
777,777.49,56.29258483,162.0836128,24694.79819,13582.139,16242.83593,519.2459043,2.535583001,0.015651923,21.53983827,63.12091158,101.9505796,0.5733,28.1481
778,778.63,56.37512422,158.1072638,22674.92879,12471.21084,14859.74935,472.7647362,2.533884688,0.016740585,25.53664282,64.81066933,105.7897193,0.5083,23.8334
779,779.11,56.40987765,225.1536654,19463.28891,10704.8089,13450.23408,458.0709728,2.530544729,0.018881584,34.63134019,67.8350215,112.8682517,0.606,22.0299
780,780.36,56.50038136,178.3969987,16857.81059,9271.795825,11242.86244,366.1083276,2.527012752,0.021145672,46.12818803,70.68088259,119.783751,0.4995,21.0255
781,781.1,56.55395955,28.53163377,12073.93126,6640.662196,,,2.517089,0.027507051,89.76311775,77.2900984,136.8780772,0.6559,18.4686
782,782.25,56.63722297,108.3830518,37537.10227,20645.40625,23322.41485,689.9578289,2.542445424,0.011252933,9.343341453,54.82908552,84.22188879,0.7065,21.3907
783,783.28,56.71179803,127.5723921,9258.675686,5092.271628,5883.88912,179.6175177,2.507103748,0.033907854,152.4341907,82.54727986,151.6146869,0.8812,20.5689
784,784.32,56.78709712,119.9298048,5068.685912,2787.777252,3193.252935,96.32747015,2.474963015,0.054510888,506.9828797,94.47756558,189.4885606,0.6583,19.4503
785,785.4,56.86529232,169.0645654,22052.74872,12129.0118,14587.05737,470.1171453,2.533305808,0.017111662,26.99390633,65.36161196,107.0591247,0.6211,19.5872
786,786.43,56.93986738,233.5415031,15105.65328,8308.109302,10495.56071,359.9714313,2.524033061,0.02305573,57.41632713,72.85405136,125.2397458,0.6758,24.6553
787,787.31,57.003582,195.7655805,21881.43239,12034.78781,14791.86421,490.373282,2.533141255,0.017217144,27.417107,65.51604388,107.4165271,0.4924,23.3312
788,788.37,57.08032914,255.7359252,21436.41115,11790.02613,15112.32875,527.4575969,2.532702833,0.017498184,28.5641532,65.92292525,108.3615143,0.6695,24.0617
789,789.34,57.15056002,284.4883012,25072.98377,13790.14107,17990.51975,640.9320455,2.535873681,0.015465589,20.89664571,62.81995513,101.2752406,0.591,25.3173
790,790.22,57.21427464,270.5858406,13846.60849,7615.634668,9851.976286,347.616821,2.521479954,0.024692337,68.30082373,74.57739265,129.6790876,0.6557,23.7649
791,791.27,57.29029776,204.2300567,7707.491915,4239.120554,5242.893334,175.2328555,2.498880766,0.039178996,219.7500956,86.17833317,162.448593,0.5459,22.6463
792,792.4,57.37211311,160.5238639,12669.43224,6968.187731,8313.47831,265.2681849,2.518686425,0.026483061,81.54410677,76.33676188,134.3180014,0.52,23.7421
793,793.35,57.44089593,137.948848,7811.897223,4296.543472,5015.509623,155.43193,2.499525363,0.038765793,213.9308245,85.91189703,161.6342878,0.5671,25.4315
794,794.27,57.50750666,124.5491466,5836.814656,3210.248061,3693.595811,112.2347823,2.483911539,0.048774655,382.6125556,91.68343454,180.0066715,0.5616,29.9973
795,795.2,57.57484143,169.64415,16866.0684,9276.33762,11155.00816,359.7448225,2.527025479,0.021137513,46.08314979,70.67118495,119.7597502,0.6158,25.9337
796,796.37,57.6595529,172.6580593,10818.60547,5950.233009,7173.365858,232.1243174,2.513211573,0.029992581,111.7373513,79.46398566,142.8419526,0.5936,25.4543
797,797.49,57.74064423,188.1949179,15303.52971,8416.94134,10277.71694,338.1439352,2.524400031,0.022820493,55.94501145,72.5963397,124.5845545,0.4989,26.0478
798,798.44,57.80942705,238.2400142,2547.079468,1400.893707,1774.329899,61.08897992,2.413747289,0.093751738,2000.343159,108.1039854,242.2713741,0.5058,25.7739
799,799.52,57.88762225,195.5299274,9901.166472,5445.64156,6687.377289,221.6455241,2.509827637,0.032161771,133.340744,81.21873428,147.7882485,0.4651,25.2717
800,800.56,57.96292134,222.9977248,20276.94092,11152.31751,13976.06898,475.0979631,2.531480133,0.018281966,31.91477489,67.02404617,110.9434213,0.5934,26.6642
801,801.45,58.02735999,235.3487986,12881.58345,7084.870898,8954.63767,307.5779628,2.519223529,0.026138764,78.88725858,76.00792089,133.4425781,0.6347,27.4404
802,802.41,58.09686684,184.6522083,6161.949767,3389.072372,4125.308182,135.2295945,2.487093289,0.046735071,343.4000294,90.61000809,176.4694724,0.5804,19.0394
803,803.28,58.15985742,206.7691592,6822.713502,3752.492426,4646.848829,155.6813439,2.492716715,0.043130311,280.2582507,88.59289881,169.9741187,0.5225,23.0344
804,804.18,58.22502009,198.3266518,8172.933239,4495.113281,5530.633591,183.8086532,2.501640497,0.037409938,195.4947937,85.0172433,158.922783,0.8093,24.0846
805,805.13,58.29380291,233.1859068,12505.35323,6877.944274,8678.710419,297.5706751,2.51825987,0.026756493,83.69215554,76.59488804,135.0079043,0.5944,26.7099
806,806.19,58.37055006,219.1665144,8085.292156,4446.910686,5556.084027,188.2423717,2.501142585,0.037729112,199.7444317,85.23073324,159.5666535,0.4691,23.8563
807,807.24,58.44657318,263.1505128,11211.28411,6166.206259,7934.107999,278.4485179,2.514507795,0.02916167,104.0669532,78.75797774,140.8855289,0.5567,23.354
808,808.4,58.53056062,133.6999747,8394.179579,4616.798768,5359.368008,165.0904467,2.502856012,0.036630762,185.3516607,84.48831878,157.3360621,0.4923,25.6141
809,809.32,58.59717136,172.5959516,7163.086643,3939.697654,4745.474102,153.5490635,2.495249004,0.041507048,254.3226727,87.62886482,166.9375771,0.4963,23.9704
810,810.4,58.67536656,160.2475499,8093.610101,4451.485556,5303.278972,169.1619825,2.501190255,0.037698554,199.3351746,85.21037194,159.5051599,0.5198,21.5962
811,811.44,58.75066565,226.9546012,14231.02104,7827.061574,9830.732832,335.316723,2.522302253,0.024165222,64.67018444,74.0351385,128.2712481,0.5355,26.8012
812,812.24,58.80858803,282.5073257,15370.41564,8453.728599,11004.81059,391.5311906,2.524522162,0.022742204,55.46046054,72.50998134,124.3655001,0.6236,25.0434
813,813.03,58.86578637,272.5172756,12110.78755,6660.933152,8618.40557,304.5084083,2.517191938,0.027441066,89.21905484,77.22974393,136.7150173,0.5168,21.9158
814,814.17,58.94832576,240.7785296,12768.741,7022.807548,8903.24253,307.1590064,2.518939832,0.026320621,80.28396688,76.18215014,133.9059176,0.584,25.6598
815,815.12,59.01710858,264.6008073,13634.16968,7498.793325,9654.085279,339.1701778,2.521007777,0.024995015,70.44003296,74.88355521,130.4784862,0.6491,31.0474
816,816.15,59.09168364,323.279333,26400.98568,14520.54212,19343.86803,706.3232496,2.53683519,0.014849237,18.85245568,61.79796656,99.00060704,0.6364,30.2255
817,817.21,59.16843079,331.203931,25625.53077,14094.04192,18855.44313,691.7076888,2.53628456,0.015202205,20.00752605,62.38830706,100.3110188,0.5957,28.833
818,818.38,59.25314226,349.6636102,15934.06297,8763.734634,11838.18548,438.8414934,2.525514851,0.022105865,51.61608847,71.79682206,122.5660096,0.5191,29.1069
819,819.46,59.33133747,342.553774,19402.4143,10671.32787,14361.243,530.2690252,2.53047193,0.01892825,34.8484086,67.89705247,113.0163031,0.4719,32.6911
820,820.37,59.39722417,369.4523123,20262.61975,11144.44086,15204.55989,569.6407757,2.531464251,0.018292147,31.95978366,67.03803682,110.9764594,0.5263,27.8285
821,821.51,59.47976356,368.9250187,23204.81304,12762.64717,17407.02871,651.9771798,2.534355757,0.016438618,24.38670056,64.35324635,104.7424383,0.566,29.9973
822,822.17,59.52754952,352.9371961,37144.03019,20429.2166,27638.70908,1026.407342,2.542299201,0.011346666,9.541601346,55.0375365,84.64627654,0.5227,28.7645
823,823,59.58764398,361.0850757,18842.24877,10363.23682,14078.26684,525.1220559,2.529782341,0.019370294,36.94546579,68.47716897,114.4065974,0.5013,30.7278
824,824.15,59.6709074,389.4905828,17413.26371,9577.295039,13193.13083,499.3362022,2.527844754,0.020612337,43.23978254,70.03893978,118.201513,0.5454,29.5635
825,825.21,59.74765454,361.7249548,16456.56402,9051.110213,12298.74572,458.9020374,2.526380585,0.021550907,48.39879921,71.15790555,120.9680981,0.6613,25.8424
826,826.19,59.81860945,387.0289994,20001.36758,11000.75217,15135.01294,572.1338799,2.531170947,0.018480162,32.79786444,67.29501003,111.5843338,0.6319,22.8518
827,827.23,59.89390854,391.6130637,21942.48607,12068.36734,16639.81115,630.4463782,2.533200162,0.017179384,27.2651516,65.46086923,107.2887564,0.4967,25.3858
828,828.37,59.97644793,366.9723738,21452.4535,11798.84943,16072.85844,601.3910726,2.53271892,0.017487872,28.5215619,65.90811159,108.3270242,0.5502,27.4632
829,829.26,60.04088657,375.5344853,22105.91634,12158.25399,16632.38831,625.0973268,2.533356413,0.017079223,26.8645599,65.31392824,106.9489105,0.5824,24.7694
830,830.28,60.1147376,420.0561638,23170.86954,12743.97825,17804.21745,683.734285,2.534326159,0.016457591,24.45801107,64.38223347,104.8086271,0.6916,22.692
831,831.4,60.19582893,418.3977315,27080.16896,14894.09293,20791.56793,797.8492012,2.537294235,0.014554977,17.92108626,61.29498949,97.89161496,0.4999,25.1119
832,832.47,60.2733001,444.2981308,23374.05083,12855.72796,18154.7076,704.7690675,2.534502181,0.016344756,24.03577132,64.20935026,104.4142231,0.6626,27.3719
833,833.42,60.34208292,408.2568028,24823.72793,13653.05036,18968.98653,724.4782914,2.535682988,0.015587828,21.31726392,63.01779584,101.7189063,0.6663,25.8424
834,834.53,60.42245022,400.5892919,20403.09719,11221.70346,15534.56302,591.1455209,2.531619183,0.018192831,31.52236784,66.90122662,110.6536428,0.5348,26.025
835,835.44,60.48833692,369.8536139,18909.6739,10400.32065,14184.47707,531.5343698,2.529867276,0.019315848,36.68316602,68.40643602,114.2365261,0.6249,26.6186
