Hole Depth (ft),True Vertical Depth (ft),Hydrostatic Pressure (psi),Confined Pressure (psi),Mechanical Specific Energy (psi),Unconfined Compressive Strength (psi),Confined Compressive Strength (psi),Young modulus (GPa),Bulk Density (g/cc),Porosity (fraction),Permeability (nD),Compressional wave (microsec/ft),Shear wave (microsec/ft),Gamma (API)
9217,8867.3,702.2081197403999,1593.5340206111143,80913.21743822795,44502.269591025375,83486.36546611863,4144.821371388134,2.549421531179473,0.006781069756748332,2.592378426220765,39.62022705014147,55.844600442313265,80.1
9218,8868.4,702.2952295632,1542.3851619517716,81631.52826187399,44897.340544030696,82448.22053340658,4067.6417601954554,2.5494808281036696,0.006743058907904301,2.5557527782809157,39.44520977426703,55.54524042114246,78.8
9219,8869.3,702.3665012363998,1529.5899572471142,87248.67637492156,47986.77200620686,87640.07239562494,4316.853864464216,2.549916749257771,0.006463622270659552,2.2961013507954737,38.12745081634565,53.30935132146399,77.5
9220,8870.4,702.4536110591999,1575.054639936343,77140.84040091404,42427.462220502726,78982.03320022667,3912.3969936914696,2.5490953849965456,0.006990137822727186,2.7994968617592537,40.565659593955516,57.471592901816194,77.5
9221,8871.3,702.5248827323999,1579.0348411074,77171.7222640132,42444.44724520726,79141.69421297882,3922.2119347515786,2.5490981605167184,0.006988358643129192,2.797693540859204,40.55773383549271,57.45788384602276,77.5
9222,8872.4,702.6119925551999,1533.5344355587715,83817.39305818094,46099.56618199952,84326.53685087756,4155.701156631119,2.549656139021001,0.006630680114742771,2.449306832891669,38.92194289821273,54.65358704822269,77.5
9223,8873.3,702.6832642283998,1565.6469323998285,81564.03027701388,44860.21665235764,83176.5773631709,4115.423634675864,2.5494752924946673,0.006746607375213315,2.5591585950591753,39.461590046472836,55.573234156907986,79.4
9224,8874.4,702.7703740512,1565.7340422226287,82640.25998172951,45452.14298995124,84274.08447495532,4169.770943755209,2.549562673034724,0.006690594208510643,2.5057169170554774,39.20201358303721,55.13020358520436,81.4
9225,8875.3,702.8416457243999,1548.7299901558285,77516.39895221345,42634.0194237174,78484.23890393852,3875.1386183605714,2.549129015637392,0.006968579719620654,2.777693560765226,40.469487987053576,57.30532633952336,78.8
9226,8876.3,702.9208364723999,1559.8761500959713,84565.84832937112,46511.21658115412,86021.2807656436,4253.148348361951,2.5497144583417657,0.006593295934765928,2.4145019910883447,38.74590407217948,54.3547459203511,76.2
9227,8877.3,703.0000272203998,1593.056275798971,80593.7259405834,44326.54926732088,83113.4531948917,4126.069223357024,2.5493948794676204,0.006798154187422916,2.6089430523202055,39.69857132971122,55.97878922544616,73.6
9228,8878.3,703.0792179683999,1586.3373282898285,78147.0196680376,42980.86081742068,80365.43008179107,3986.4004648036125,2.5491848911499213,0.00693276208338377,2.7416962802917597,40.309044289311096,57.02832991252686,73.6
9229,8878.8,703.1188133423999,1513.2469510888288,85696.75187615077,47133.213531882924,85450.32826458233,4200.295395462246,2.5498009937024446,0.006537824549714994,2.3634120728886048,38.48284619632743,53.90923837548503,77.5
9230,8879.4,703.1663277911998,1559.3618494919142,87468.99872922683,48107.94930107476,88946.05935871061,4397.478812985396,2.5499329100024415,0.006453262818947646,2.2867975080188883,38.07750943282991,53.22523673049946,73.6
9231,8880.1,703.2217613148,1581.6511940212285,74634.54987255998,41049.00242990799,76600.51875984432,3797.4835747910697,2.5488638927218954,0.007138530306477505,2.952386490414024,41.21970537996455,58.606978456857476,74.9
9232,8880.7,703.2692757635999,1530.5327208228857,76794.17217928897,42236.79469860894,77139.9888636065,3800.1061668842426,2.5490641028178325,0.007010190501389755,2.8198702655938974,40.654849554707525,57.62594496510808,75.2
9233,8881.4,703.3247092872,1565.088706001486,83751.48606559512,46063.31733607732,85364.50185265075,4223.388017356007,2.549650962755063,0.006633998233934124,2.4524105855174265,38.93751964535356,54.680057276080525,75.5
9234,8882.0,703.3722237359999,1566.5358371502857,78294.45240696684,43061.948823831764,79849.02282559866,3951.214291557201,2.54919784801376,0.006924456401436141,2.733389485219885,40.271720924829864,56.9639626536863,75.8
9235,8882.7,703.4276572596,1556.204115307457,76416.19248121273,42028.905864667,77595.14586883389,3834.794034418793,2.5490297308537957,0.007032223811669362,2.8423591088890614,40.75255523797847,57.795206617440236,76.1
9236,8883.3,703.4751717083998,1549.3935079262571,83153.5283778176,45734.44060779968,84192.81764498739,4157.341145288555,2.5496036933725192,0.006664299120179907,2.4808639831881685,39.079406298572366,54.92137640567986,76.4
9237,8884.0,703.530605232,1580.660393859857,77793.16884224689,42786.24286323579,79799.45983847519,3955.5941901702963,2.549153629792977,0.006952801414758316,2.761801113383103,40.39891155365946,57.18342077574825,76.6
9238,8884.6,703.5781196807999,1561.183255343657,76345.65000567667,41990.10750312217,77680.75725860118,3841.3876747850877,2.549023285187929,0.007036355648763609,2.846588408196743,40.77084358512374,57.82690869936387,76.9
9239,8885.2,703.6256341296,1538.2470641260286,88264.2744372511,48545.350940488104,88940.49868503124,4385.673088706435,2.549990694102136,0.006416221729400068,2.2537175571949075,37.89828166286037,52.92374079948302,77.2
9240,8885.9,703.6810676531999,1571.4534189153426,79337.66990398354,43635.71844719095,81068.50996074313,4013.981179462398,2.549288401911872,0.006866409030851425,2.6757593402064397,40.009616050301844,56.51267582122679,77.5
9241,8886.5,703.7285821019999,1569.3415247412856,74124.18118900864,40768.29965395475,75673.20835711886,3745.8708632383295,2.548815187922187,0.007169751331931575,2.9851815310450656,41.35558110499112,58.843869965780854,81.4
9242,8887.2,703.7840156256,1543.9439288491712,77437.93165035521,42590.86240769537,78214.98903830962,3859.543056073042,2.5491220110767623,0.006973069822588134,2.7822262318282833,40.48954303274815,57.3399841962383,85.3
9243,8887.8,703.8315300743999,1559.8071120079715,77168.433408411,42442.638374626054,78464.31402497398,3879.476332739353,2.549097865015924,0.006988548066715303,2.797885501257211,40.55857776173128,57.459343515243916,89.1
9244,8888.4,703.8790445231998,1553.0364936753426,77121.3425249939,42416.73838874665,78191.99880718514,3862.7746518231643,2.54909363168056,0.006991261743230572,2.800636394799902,40.57066531275982,57.480251822201524,87.8
9245,8889.1,703.9344780468,1540.9552509575142,70888.93830701766,38988.91606885971,71504.95542275497,3527.1178379299,2.5484931808997193,0.0073761660899235556,3.2075471799434743,42.23929215001282,60.39320338657942,86.5
9246,8889.7,703.9819924955999,1512.8404779498856,76052.96716414038,41829.13194027721,75792.59176902419,3725.3783481658224,2.5489964375033196,0.007053565703000169,2.8642453562709735,40.84690342169677,57.958823084853975,85.3
9247,8890.4,704.0374260191999,1536.6694008492,75587.33770448041,41573.035737464226,76101.93970876597,3751.859699445322,2.5489533753235576,0.0070811696643862145,2.8927041694441074,40.96851244017889,58.16996325607791,87.2
9248,8891.0,704.0849404679999,1575.7162349172856,76153.63123751414,41884.49718063278,77939.89645288272,3861.086746729257,2.549005690424132,0.0070476343435055735,2.8581525172387208,40.82071075594952,57.91338347761783,89.1
9249,8891.7,704.1403739916,1563.8649292287428,75050.26238308525,41277.644310696895,76430.50261042042,3780.8109238589896,2.548903163554287,0.00711335669596969,2.926103179395585,41.109714901409056,58.415473926877084,86.5
9250,8892.3,704.1878884403998,1530.7415278875426,80527.81645194387,44290.29904856913,80865.88648981659,3983.7577448844972,2.549389359836308,0.006801692412623107,2.61238160534502,39.71477199961942,56.00655210009581,84.0
9251,8892.9,704.2354028891999,1560.2509738713427,78785.26911801686,43331.898014909275,80109.64461940901,3961.042739368551,2.5492406964769634,0.006896989437844234,2.706027346269872,40.147972622638676,56.75073516189145,81.4
9252,8893.6,704.2908364127999,1557.837083645657,73035.9855288612,40169.79204087366,74186.78219626252,3667.0915179654335,2.54870948559301,0.007237509235250242,3.0571109574628474,41.648443258762654,59.35565758010947,78.8
9253,8894.2,704.3383508615999,1544.2883215801714,77435.59677395869,42589.57822567729,78205.66946794308,3859.248955770169,2.5491218024708613,0.006973203544319641,2.7823612898594123,40.49014010284324,57.3410161308772,76.2
9254,8894.9,704.3937843851999,1553.4712554402,72418.9774761696,39830.437611893285,73421.877688992,3627.3207252796856,2.548648400121151,0.007276666589005571,3.099152249621809,41.81644102621879,59.649981920412365,73.6
9255,8895.5,704.4412988339999,1548.6301087011427,76107.39381976474,41859.06660087061,77002.3263408536,3801.9223495257656,2.5490014428224,0.007050357165128124,2.8609484923624118,40.83273737219595,57.934245901485106,71.7
9256,8896.2,704.4967323576001,1548.2456626904573,76556.97191168195,42106.334551425076,77442.78553009278,3823.486797234323,2.54904256521627,0.007023996656237092,2.833949215887854,40.71610816188506,57.73204599065716,69.8
9257,8896.8,704.5442468063999,1553.1818383271143,75072.98523938378,41290.14188166108,76098.5313027394,3759.4227094489725,2.5489052998406283,0.007111987281648572,2.924677474905933,41.10372039274997,58.405043494238676,69.8
9258,8897.5,704.5996803299998,1554.706869385714,73953.08478766006,40674.19663321304,75009.75787740316,3706.3355729167524,2.548798737097555,0.007180296732336567,2.9963081258102475,41.40134166164207,58.92373014621714,69.8
9259,8898.1,704.6471947787999,1552.0951121045143,79640.51105287179,43802.28107907949,80687.9657282948,3985.612816971643,2.549314325386527,0.006849791418893105,2.6593977890377416,39.93417347508793,56.38301830884617,69.8
9260,8898.7,704.6947092276,1552.532519776886,87612.59446858322,48186.926957720774,88779.49874690056,4385.535172437492,2.549943407014713,0.006446533964927826,2.2807665502023315,38.04502765592929,53.170552992773885,69.8
9261,8899.4,704.7501427511999,1577.191215434057,78841.9631875211,43363.07975313661,80718.40258891044,3999.452601552533,2.5492456177598433,0.006893834769331504,2.702895374324261,40.13372819451979,56.72620935970531,71.7
9262,8900.0,704.7976572,1554.5049557700002,79302.82452218664,43616.553487202655,80422.39215569342,3973.681893326486,2.5492854087291383,0.006868327737731668,2.677652392202037,40.01831505964277,56.52763298876265,73.6
9263,8900.7,704.8530907236,1565.1274953785999,84459.33221216768,46452.63271669223,86032.39762752678,4256.4523163248205,2.5497062102719403,0.006598583159012786,2.419406132145798,38.7708616591625,54.397079058496246,75.6
9264,8901.3,704.9006051723999,1578.7912808659714,80579.70825251364,44318.8395388825,82547.10374035304,4090.8603191706998,2.5493937061659846,0.0067989063038561455,2.609673752262934,39.70201579292156,55.984691548522,77.5
